ID_KA;ID_KU;ACRONYM;NAME;DATE;LOCATION;DEADLINE (unused);;CONGRESS_ID;DEADLINE
105;1030;ICRER--EI, Scopus 2021;2021 3rd International Conference on Resources and Environmental Research (ICRER 2021)--Ei Compendex, Scopus;Dec 2, 2021 - Dec 4, 2021;Xiamen, China;Aug 15, 2021;15/08/2021;1113;2021-08-15
105;1030;EI-CoEEPE 2021;2021 International Joint Conference on Energy, Electrical and Power Engineering (CoEEPE 2021);Sep 17, 2021 - Sep 19, 2021;Frankfurt, Germany;Jul 31, 2021;31/07/2021;1114;2021-07-31
105;1030;IOP--ICREC--EI Compendex, Scopus 2021;IOP--2021 the 6th International Conference on Renewable Energy and Conservation (ICREC 2021)--EI Compendex, Scopus;Nov 26, 2021 - Nov 28, 2021;Shenzhen, China;Jul 20, 2021;20/07/2021;1115;2021-07-20
105;1030;SOTICS 2021;The Eleventh International Conference on Social Media Technologies, Communication, and Informatics;Oct 3, 2021 - Oct 7, 2021;Barcelona, Spain;Jul 5, 2021;5/07/2021;1116;2021-07-05
105;1030;GESB 2021;Genome Engineering and Synthetic Biology (4th edition);Sep 23, 2021 - Sep 24, 2021;De Bijloke, Bijlokekaai 7, 9000 Gent;Jul 8, 2021;8/07/2021;1117;2021-07-08
105;1030;SPIE OP 2021;SPIE Optics + Photonics 2021;Aug 1, 2021 - Aug 5, 2021;San Diego, CA;Jul 7, 2021 (Jan 20, 2021);7/07/2021;1118;2021-07-07
105;1030;KEAS 2021;4th International Conference on Knowledge Economy, Artificial Intelligence & Social Sciences;May 22, 2021 - May 23, 2021;Hotel Mystays Ochanomizu Conf Center;May 12, 2021;12/05/2021;1119;2021-05-12
105;1030;ACM Hypertext 2021;ACM Hypertext and Social Media Conference;Aug 29, 2021 - Sep 1, 2021;Trinity College Dublin, Ireland;May 14, 2021;14/05/2021;1120;2021-05-14
105;1030;GoodIT 2021;ACM International Conference on Information Technology for Social Good;Sep 9, 2021 - Sep 11, 2021;Rome (Italy);May 1, 2021;1/05/2021;1121;2021-05-01
105;1030;PAAMS 2021;19th International Conference on Practical Applications of Agents and Multi-agent Systems;Oct 6, 2021 - Oct 8, 2021;Salamanca, Spain;Apr 23, 2021;23/04/2021;1122;2021-04-23
105;1030;eKNOW 2021;The Thirteenth International Conference on Information, Process, and Knowledge Management;Jul 18, 2021 - Jul 22, 2021;Nice, France;Apr 19, 2021;19/04/2021;1123;2021-04-19
105;1030;ICREC--IOP, EI, Scopus 2021;IOP--2021 the 6th International Conference on Renewable Energy and Conservation (ICREC 2021)--EI Compendex, Scopus;Nov 26, 2021 - Nov 28, 2021;Shenzhen, China;Jul 20, 2021;20/07/2021;1124;2021-07-20
105;1030;MDPI - Risk Management - Scopus 2021;Special Issue of Journal Applied System Innovation: Risk Management;N/A;N/A;Jul 31, 2021;31/07/2021;1125;2021-07-31
105;1030;BSHDS 2021;4th International Conference on Business Sustainability, Human Resource Development and Social Responsibility;Jun 19, 2021 - Jun 20, 2021;Hotel Mystays Ochanomizu Conf Center;Jun 9, 2021;9/06/2021;1126;2021-06-09
105;1031;Smart Health 2021;Special Issue - Systems, Applications and Services for Smart Health;N/A;N/A;Jun 25, 2021;25/06/2021;1127;2021-06-25
105;1031;ICERP--JA, Scopus 2021;2021 the 4th International Conference on Education Research and Policy (ICERP 2021)--JA, Scopus;May 21, 2021 - May 24, 2021;Shanghai, China;Mar 20, 2021;20/03/2021;1128;2021-03-20
105;1031;Virtual Environments for Cybersecurity 2021;SIMULATION MODELLING PRACTICE AND THEORY - Special Issue on ''Virtual Environments for Cybersecurity'';N/A;N/A;Dec 31, 2021;31/12/2021;1129;2021-12-31
105;1031;EICC 2021;European Interdisciplinary Cybersecurity Conference (EICC 2021);Nov 10, 2021 - Nov 11, 2021;Targu Mures, Romania;Jun 14, 2021;14/06/2021;1130;2021-06-14
105;1031;Signals (MDPI) 2021;Special Issue on Critical Infrastructures Cybersecurity and Resilience;N/A;N/A;Jun 15, 2021;15/06/2021;1131;2021-06-15
105;1031;COVELECT 2021;CfP: Elections in a Democratic Rule of Law State During a Pandemic Sanitary Regime as a Challenge for Public Policy;N/A;N/A;Jul 15, 2021;15/07/2021;1132;2021-07-15
105;1031;MARESEC 2021;European Workshop on Maritime Systems Resilience and Security;Jun 14, 2021 - Jun 14, 2021;Bremerhaven, Germany;Mar 12, 2021;12/03/2021;1133;2021-03-12
105;1031;Building accessible experiences 2021;axe-con 2021;Mar 10, 2021 - Mar 11, 2021;Online;Oct 23, 2020;23/10/2020;1134;2020-10-23
105;1031;JoWUA SI 2021;JoWUA Special Issue on Multidisciplinary Solutions to Modern Cybersecurity Challenges;Apr 15, 2020 - Feb 3, 2022;online;Apr 15, 2021;15/04/2021;1135;2021-04-15
105;1031;FI-CyberSec 2021;Feature Papers for Future Internet - Cybersecurity Section;N/A;N/A;Feb 28, 2021;28/02/2021;1136;2021-02-28
105;1031;CCCI 2021;International Conference on Communications, Computing, Cybersecurity, and Informatics;Oct 15, 2021 - Oct 17, 2021;Beijing, China;Jul 24, 2021;24/07/2021;1137;2021-07-24
105;1031;ACM BSCI 2021;The 3rd ACM International Symposium on Blockchain and Secure Critical Infrastructure;Jun 7, 2021 - Jun 11, 2021;Hong Kong, China;Mar 1, 2021;1/03/2021;1138;2021-03-01
105;1031;CSPPSG 2021;MDPI Sensors - Special Issue on 'Cybersecurity and Privacy-Preserving in Modern Smart Grid';N/A;N/A;Feb 28, 2021;28/02/2021;1139;2021-02-28
105;1031;OGEL Flaring 2021;OGEL Call for papers: Special Issue on Law and Policy for Gas Flaring in a Low-carbon Economy;Oct 1, 2020 - Apr 30, 2021;Online;Apr 30, 2021 (Mar 31, 2021);30/04/2021;1140;2021-04-30
105;1031;LA-CCI 2021;7th IEEE Latin American Conference on Computational Intelligence;Nov 2, 2021 - Nov 4, 2021;Temuco, Chile;Apr 30, 2021;30/04/2021;1141;2021-04-30
105;1031;ICEEEP--Scopus, Ei 2021;2021 5th International Conference on Energy Economics and Energy Policy (ICEEEP 2021)--Scopus, Ei Compendex;Apr 15, 2021 - Apr 17, 2021;Barcelona, Spain;Mar 5, 2021;5/03/2021;1142;2021-03-05
105;1031;ICEEEP--Scopus, Ei Compendex 2021;2021 5th International Conference on Energy Economics and Energy Policy (ICEEEP 2021)--Scopus, Ei Compendex;Apr 15, 2021 - Apr 17, 2021;Barcelona, Spain;Mar 5, 2021;5/03/2021;1143;2021-03-05
105;1031;SOTEHEINN 2021;CfP: Social, Technological and Health Innovation: Opportunities and Limitations for the Social Policy, Health Policy, and Environmental Policy;N/A;N/A;May 12, 2021;12/05/2021;1144;2021-05-12
105;1031;Call for Contributions 2021;Beyond the 2ºC: Business and Policy Trajectories to Climate Change Adaptation;Jun 30, 2020 - Feb 28, 2021;Edited book call;Nov 30, 2020 (Jun 30, 2020);30/11/2020;1145;2020-11-30
105;1031;SciSec 2021;3rd International Conference on Science of Cyber Security;Aug 13, 2021 - Aug 15, 2021;Shanghai, China;May 1, 2021;1/05/2021;1146;2021-05-01
105;1031;IJEL 2021;Ethical Leadership + Justice;Dec 4, 2020 - Mar 15, 2021;Case Western Reserve University;Mar 15, 2021;15/03/2021;1147;2021-03-15
105;1031;WTMC 2021;6th International Workshop on Traffic Measurements for Cybersecurity;May 27, 2021 - May 27, 2021;Virtual event;Jan 15, 2021;15/01/2021;1148;2021-01-15
105;1031;EAI CyDiP (virtual) 2021;EAI International Conference on Emerging Technologies of Cybersecurity and Digital Privacy (online conference);Oct 18, 2021 - Oct 19, 2021;Cyberspace;Apr 19, 2021;19/04/2021;1149;2021-04-19
105;1031;GPPR Spring Edition 2021;Georgetown Public Policy Review - Spring Edition;N/A;N/A;Jan 4, 2021;4/01/2021;1150;2021-01-04
105;1031;FREP 2021;Call for Papers - Fulbright Review of Economics and Policy;N/A;N/A;Mar 30, 2021;30/03/2021;1151;2021-03-30
105;1031;BSidesBUD 2021;BSides Budapest 2021 - Online IT Security Conference;May 27, 2021 - May 27, 2021;Online Stream;Apr 15, 2021;15/04/2021;1152;2021-04-15
105;1031;CfW EICC 2021;Call for Workshops: European Interdisciplinary Cybersecurity Conference (EICC 2021);Nov 10, 2021 - Nov 11, 2021;Targu Mures, Romania;Mar 15, 2021;15/03/2021;1153;2021-03-15
105;1031;GLOBALCYBER 2021;Call for Chapters: Cybersecurity Capabilities in Developing Nations and Its Impact on Global Security;Mar 21, 2021 - Mar 21, 2021;Virtual;Mar 21, 2021;21/03/2021;1154;2021-03-21
105;1031;SI-5G-SEC-SENSORS 2021;Special Issue on Advances in 5G Networks Security in Sensors journal;N/A;N/A;Mar 1, 2021;1/03/2021;1155;2021-03-01
105;1031;RHET 2021;Ethical Implications of Reshaping Healthcare with Emerging Technologies;N/A;N/A;Sep 14, 2020;14/09/2020;1156;2020-09-14
105;1031;ICIST 2021;International Conference on Information and Software Technologies;Oct 14, 2021 - Oct 16, 2021;Kaunas, Lithuania;Mar 16, 2021;16/03/2021;1157;2021-03-16
105;1031;ADRS-COVID 2021;Annals of Disaster Risk Sciences - Special edition on the COVID-19 pandemic;N/A;N/A;Mar 15, 2021;15/03/2021;1158;2021-03-15
105;1031;MWAIS 2021;16th Annual Conference of the Midwest Association for Information Systems (MWAIS);May 20, 2021 - May 21, 2021;Peoria, Illinois;Feb 26, 2021;26/02/2021;1159;2021-02-26
105;1031;AutoSec 2021;3rd International Workshop on Automotive and Autonomous Vehicle Security (AutoSec 2021) co-located with NDSS 2021;Feb 21, 2021 - Feb 21, 2021;Online;Jan 4, 2021;4/01/2021;1160;2021-01-04
105;1031;IEEE SafeThings 2021;5th IEEE Workshop on the Internet of Safe Things (SafeThings'21) Co-located with IEEE S&P 2021;May 27, 2021 - May 27, 2021;Remote;Jan 25, 2021;25/01/2021;1161;2021-01-25
105;1031;CM 2021;Call For Chapters on 'Advances in Cybersecurity Management' (Springer) (Dec. 31);N/A;N/A;Dec 31, 2020;31/12/2020;1162;2020-12-31
105;1031;ISJ Global Perspective 2021;Special Issue: COVID-19 Pandemic Crisis and its Implications on Cybersecurity, Information Security Journal: A Global Perspective;N/A;N/A;Nov 30, 2020;30/11/2020;1163;2020-11-30
105;1031;ET 2021;ENERGY TRANSITIONS 2021;Mar 11, 2021 - Mar 12, 2021;Joensuu, Finland;Nov 30, 2020;30/11/2020;1164;2020-11-30
105;1031;BACP 2021;BACP Research Conference 2021: Promoting collaboration in research, policy and practice;May 14, 2021 - May 15, 2021;Manchester UK;Nov 2, 2020;2/11/2020;1165;2020-11-02
105;1031;MLBDACP 2021;The Third International Symposium on Machine Learning and Big Data Analytics For Cybersecurity and Privacy;Mar 23, 2021 - Mar 26, 2021;Warsaw, Poland;Nov 10, 2020;10/11/2020;1166;2020-11-10
105;1031;ICSAC 2021;1st Workshop on Industrial infrastructures Cyber Security for Advancing Collaborative manufacturing;Jan 18, 2021 - Jan 18, 2021;Virtual;Nov 13, 2020;13/11/2020;1167;2020-11-13
105;1031;ITNG 2021;The 18th Int'l Conf. on Information Technology: New Generations;Apr 10, 2021 - Apr 14, 2021;Las Vegas;Oct 30, 2020;30/10/2020;1168;2020-10-30
105;1031;STP-CPS 2021;3rd INTL. WORKSHOP ON SECURITY TRUST AND PRIVACY FOR EMERGING CYBER PHYSICAL SYSTEMS;Jan 9, 2021 - Jan 12, 2021;Las Vegas, USA;Oct 16, 2020;16/10/2020;1169;2020-10-16
105;1031;HICSS Cybersecurity/Privacy in Govt 2021;HICSS 54 Cybersecurity and Privacy in Government;Jan 4, 2021 - Jan 8, 2021;Grand Hyatt Kauai;Jul 15, 2020;15/07/2020;1170;2020-07-15
105;1031;IEEE OJ-CS Special Section 2021;Special Section on Cybersecurity: Privacy, Attack, and Defense;N/A;N/A;Jul 31, 2020;31/07/2020;1171;2020-07-31
105;1031;IEEE PIMRC 2021;2021 IEEE International Symposium on Personal, Indoor and Mobile Radio Communications;Sep 13, 2021 - Sep 16, 2021;Helsinki;TBD;NULL;1172;NULL
105;1032;SI: Adaptive HAR in smart spaces 2022;Special issue : Adaptive Human Activity and Behaviour Recognition Models for Context Awareness in Intelligent Environments;N/A;N/A;Sep 5, 2021;5/09/2021;1173;2021-09-05
105;1032;SI : Multimodal Datasets in smart spaces 2021;Special Issue: Multisensor and Multimodal Datasets in Intelligent Home for Context-Awareness, Human Home Interaction and Dialogue;Nov 10, 2020 - Jun 1, 2021;Sensors journal;Mar 31, 2021;31/03/2021;1174;2021-03-31
105;1032;MIUA 2021;MEDICAL IMAGE UNDERSTANDING AND ANALYSIS;Jul 12, 2021 - Jul 14, 2021;Oxford, UK;Mar 19, 2021;19/03/2021;1175;2021-03-19
105;1032;TRECVID 2021;TREC Video Retrieval Evaluation;Dec 7, 2021 - Dec 10, 2021;In-person Or Virtual;May 3, 2021;3/05/2021;1176;2021-05-03
105;1032;CogSIMA 2021;2021 IEEE Conference on Cognitive and Computational Aspects of Situation Management;May 17, 2021 - May 20, 2021;(VIRTUAL CONFERENCE) Tallinn, Estonia;Jan 31, 2021;31/01/2021;1177;2021-01-31
105;1032;ICxS 2021;6th Special Session on Intelligent and Contextual Systems;Apr 7, 2021 - Apr 10, 2021;Phuket/online;Oct 30, 2020;30/10/2020;1178;2020-10-30
105;1032;Emoji2021;Emoji2021 - 4th? International Workshop on Emoji Understanding and Applications in Social Media;Jun 7, 2021 - Jun 7, 2021;Online;Mar 27, 2021;27/03/2021;1179;2021-03-27
105;1032;RAW 2021;International Robust Artificial Intelligence Workshop (RAW);Sep 8, 2021 - Sep 10, 2021;Szczecin, Poland;Apr 15, 2021;15/04/2021;1180;2021-04-15
105;1032;DigEx 2021;3rd International Workshop on Transforming the Digital Customer Experience;Jun 15, 2021 - Jun 17, 2021;Hannover, Germany;Apr 20, 2021;20/04/2021;1181;2021-04-20
105;1032;UDNNSC 2021;Understanding the Dynamics of New Normal for Supply Chains;Dec 9, 2020 - Jan 30, 2021;US;Jan 20, 2021;20/01/2021;1182;2021-01-20
105;1032;JDST 2021;JDST: Cyber Defence - Building a Rapid Response;N/A;N/A;Dec 31, 2020;31/12/2020;1183;2020-12-31
105;1032;EmotionAware 2021;5th International Workshop on Emotion Awareness for Pervasive Computing - Beyond traditional approaches;Mar 22, 2021 - Mar 26, 2021;Kassel, Germany;Nov 9, 2020;9/11/2020;1184;2020-11-09
105;1032;IWDS 2021;The 4th International Workshop on Dialog Systems;Jan 17, 2021 - Jan 17, 2021;Jeju Island, Korea (Online);Nov 10, 2020;10/11/2020;1185;2020-11-10
105;1032;Transgender India 2021;Transgender India: Understanding Hijras and Sadhins through the Social Sciences, Arts, and Humanities;Oct 1, 2020 - Oct 1, 2020;Publication;Oct 1, 2020;1/10/2020;1186;2020-10-01
105;1032;Transgender India 2021;Transgender India: Understanding Hijras and Sadhins through the Social Sciences, Arts, and Humanities;Oct 1, 2020 - Oct 1, 2020;Publication;Oct 1, 2020;1/10/2020;1187;2020-10-01
105;1032;Transgender India 2021;Transgender India: Understanding Hijras and Sadhins through the Social Sciences, Arts, and Humanities;Oct 1, 2020 - Oct 1, 2020;Publication;Oct 1, 2020;1/10/2020;1188;2020-10-01
105;1032;Transgender India 2021;Transgender India: Understanding Hijras and Sadhins through the Social Sciences, Arts, and Humanities;Oct 1, 2020 - Oct 1, 2020;Publication;Oct 1, 2020;1/10/2020;1189;2020-10-01
105;1033;CEVVE 2021;2021 International Conference on Electric Vehicle and Vehicle Engineering (CEVVE 2021);Sep 17, 2021 - Sep 19, 2021;Frankfurt, Germany;Jul 31, 2021;31/07/2021;1190;2021-07-31
105;1033;blockchain_ml_iot 2021;Network and Electronics (MDPI) Joint Special Issue - Blockchain and Machine Learning for IoT: Security and Privacy Challenges;N/A;N/A;Dec 31, 2021;31/12/2021;1191;2021-12-31
105;1033;CANS 2021;Cryptology and Network Security;Dec 13, 2021 - Dec 15, 2021;Vienna, Austria;Jun 1, 2021;1/06/2021;1192;2021-06-01
105;1033;EICC 2021;European Interdisciplinary Cybersecurity Conference (EICC 2021);Nov 10, 2021 - Nov 11, 2021;Targu Mures, Romania;Jun 14, 2021;14/06/2021;1193;2021-06-14
105;1033;SI on SPIHG 2022;IEEE S&P CfP: Special Issue on Security and Privacy Issues of Home Globalization;N/A;N/A;May 15, 2021;15/05/2021;1194;2021-05-15
105;1033;SPBP 2021;The Fourth Workshop on Security and Privacy-enhanced Business Process Management;Sep 6, 2021 - Sep 6, 2021;Rome, Italy;May 24, 2021;24/05/2021;1195;2021-05-24
105;1033;ICDM 2021;21st IEEE International Conference on Data Mining;Dec 7, 2021 - Dec 10, 2021;Auckland, New Zealand;Jun 11, 2021;11/06/2021;1196;2021-06-11
105;1033;Smart Health 2021;Special Issue - Systems, Applications and Services for Smart Health;N/A;N/A;Jun 25, 2021;25/06/2021;1197;2021-06-25
105;1033;MDPI-SI-BDHA 2021;Call for Papers: Special Issue “Big Data for eHealth Applications” (MDPI Applied Sciences, IF 2.474 – Indexed on Scopus, Web of Science);N/A;N/A;Sep 15, 2021;15/09/2021;1198;2021-09-15
105;1033;DATA ANALYTICS 2021;The Tenth International Conference on Data Analytics;Oct 3, 2021 - Oct 7, 2021;Barcelona, Spain;Jul 5, 2021;5/07/2021;1199;2021-07-05
105;1033;ML_BDA 2021;Special Issue on Machine Learning Technologies for Big Data Analytics;N/A;N/A;Aug 15, 2021;15/08/2021;1200;2021-08-15
105;1033;IEEE DSAA 2021;8th IEEE International Conference on Data Science and Advanced Analytics;Oct 6, 2021 - Oct 9, 2021;Porto, Portugal;May 23, 2021;23/05/2021;1201;2021-05-23
105;1033;BDIoT 2021;5th International Conference on Big Data and Internet of Things - BDIoT’21;Mar 17, 2021 - Mar 18, 2021;Rabat - Morocco;Dec 1, 2021;1/12/2021;1202;2021-12-01
105;1033;iDSC 2021;4th International Data Science Conference;Oct 20, 2021 - Oct 22, 2021;Vienna;Jun 20, 2021;20/06/2021;1203;2021-06-20
105;1033;SOUPS 2021;The Seventeenth Symposium on Usable Privacy and Security;Aug 8, 2021 - Aug 10, 2021;Vancouver, B.C., Canada;Feb 25, 2021 (Feb 18, 2021);25/02/2021;1204;2021-02-25
105;1033;CCNC 2021;IEEE Consumer Communications & Networking Conference;Jan 9, 2021 - Jan 12, 2021;Las Vegas, USA;Jul 10, 2021;10/07/2021;1205;2021-07-10
105;1033;ISC HPC 2021;ISC HIGH PERFORMANCE 2021 DIGITAL;Jun 24, 2021 - Jul 2, 2021;Digital;Dec 21, 2021 (Dec 14, 2020);21/12/2021;1206;2021-12-21
105;1033;IEEE SSCI 2021;2021 IEEE Symposium Series on Computational Intelligence;Dec 5, 2021 - Dec 8, 2021;Orlando, Florida, USA;Aug 6, 2021;6/08/2021;1207;2021-08-06
105;1033;ICSRS--Scopus & EI Compendex 2021;2021 5th International Conference on System Reliability and Safety (ICSRS 2021)--Scopus & EI Compendex;Nov 24, 2021 - Nov 26, 2021;Palermo, Italy;Jul 5, 2021;5/07/2021;1208;2021-07-05
105;1033;CRITIS 2021;The 16th International Conference on Critical Information Infrastructures Security;Sep 27, 2021 - Sep 29, 2021;EPFL SwissTech, Lausanne, Switzerland;May 14, 2021;14/05/2021;1209;2021-05-14
105;1033;EAI SecureComm 2021;17th EAI International Conference on Security and Privacy in Communication Networks (Springer, Scopus, ISI, Ei, more);Sep 6, 2021 - Sep 9, 2021;Canterbury, Great Britain;Mar 15, 2021;15/03/2021;1210;2021-03-15
105;1033;CSPPSG 2021;MDPI Sensors - Special Issue on 'Cybersecurity and Privacy-Preserving in Modern Smart Grid';N/A;N/A;Feb 28, 2021;28/02/2021;1211;2021-02-28
105;1033;ai4i 2021;Artificial Intelligence for Industries (ai4i 2021);Sep 20, 2021 - Sep 22, 2021;Laguna Hills, California, USA;Jul 1, 2021;1/07/2021;1212;2021-07-01
105;1033;SOFSEM 2021;47th International Conference on Current Trends in Theory and Practice of Computer Science;Jan 25, 2021 - Jan 28, 2021;Bozen-Bolzano, Italy;Aug 3, 2021 (Jul 27, 2021);3/08/2021;1213;2021-08-03
105;1033;NISecurity 2021;2021 International Conference on Network and Information Security (NISecurity 2021);Aug 13, 2021 - Aug 15, 2021;Stockholm, Sweden;Jun 30, 2021;30/06/2021;1214;2021-06-30
105;1033;Scopus-ICDPR 2022;The 6th International Conference on Data Processing and Robotics (ICDPR 2022);Jan 6, 2022 - Jan 8, 2022;Hokkaido, Japan;Jul 5, 2021;5/07/2021;1215;2021-07-05
105;1033;Mapping_Monitoring_Wetlands 2021;[Water] (IF: 2.544, ISSN 2073-4441) Special Issue: Mapping and Monitoring of Wetlands;N/A;N/A;Nov 30, 2021;30/11/2021;1216;2021-11-30
105;1033;ICBDB 2021;2021 3rd International Conference on Big Data and Blockchain(ICBDB 2021);Dec 3, 2021 - Dec 5, 2021;Beijing, China;Oct 30, 2021;30/10/2021;1217;2021-10-30
105;1033;EI-WBDC 2021;2021 3rd International Workshop on Big Data and Computing(WBDC 2021);Dec 3, 2021 - Dec 5, 2021;Beijing, China;Oct 31, 2021;31/10/2021;1218;2021-10-31
105;1033;SI: Advanced Technology for IE 2022;Special Issue: Secure and Advanced Technology for Intelligent Environments;Jan 1, 2021 - Jun 1, 2022;JAISE (IOS) journal;Sep 5, 2021;5/09/2021;1219;2021-09-05
